datetime,symbol,open,high,low,close,volume
2026-05-28 05:50:00,OANDA:BCOUSD,97.776,97.802,97.668,97.772,284.0
2026-05-28 05:55:00,OANDA:BCOUSD,97.782,97.828,97.611,97.668,249.0
2026-05-28 06:00:00,OANDA:BCOUSD,97.662,97.76,97.486,97.502,298.0
2026-05-28 06:05:00,OANDA:BCOUSD,97.48,97.48,97.118,97.284,371.0
2026-05-28 06:10:00,OANDA:BCOUSD,97.274,97.376,97.206,97.34,188.0
2026-05-28 06:15:00,OANDA:BCOUSD,97.346,97.433,97.289,97.386,164.0
2026-05-28 06:20:00,OANDA:BCOUSD,97.366,97.558,97.36,97.432,280.0
2026-05-28 06:25:00,OANDA:BCOUSD,97.428,97.454,97.23,97.334,212.0
2026-05-28 06:30:00,OANDA:BCOUSD,97.324,97.566,97.298,97.53,260.0
2026-05-28 06:35:00,OANDA:BCOUSD,97.525,97.676,97.51,97.577,179.0
2026-05-28 06:40:00,OANDA:BCOUSD,97.572,97.598,97.426,97.426,180.0
2026-05-28 06:45:00,OANDA:BCOUSD,97.416,97.458,97.188,97.188,197.0
2026-05-28 06:50:00,OANDA:BCOUSD,97.198,97.224,96.758,96.98,510.0
2026-05-28 06:55:00,OANDA:BCOUSD,97.002,97.188,96.98,97.14,275.0
2026-05-28 07:00:00,OANDA:BCOUSD,97.146,97.296,97.114,97.274,218.0
2026-05-28 07:05:00,OANDA:BCOUSD,97.27,97.352,97.248,97.332,134.0
2026-05-28 07:10:00,OANDA:BCOUSD,97.326,97.326,97.016,97.046,155.0
2026-05-28 07:15:00,OANDA:BCOUSD,97.036,97.212,96.984,97.144,190.0
2026-05-28 07:20:00,OANDA:BCOUSD,97.134,97.372,97.108,97.33,204.0
2026-05-28 07:25:00,OANDA:BCOUSD,97.336,97.398,97.248,97.258,247.0
2026-05-28 07:30:00,OANDA:BCOUSD,97.263,97.558,97.258,97.516,178.0
2026-05-28 07:35:00,OANDA:BCOUSD,97.511,97.672,97.49,97.598,161.0
2026-05-28 07:40:00,OANDA:BCOUSD,97.604,97.934,97.582,97.924,273.0
2026-05-28 07:45:00,OANDA:BCOUSD,97.918,98.09,97.878,97.96,306.0
2026-05-28 07:50:00,OANDA:BCOUSD,97.954,98.456,97.866,97.872,552.0
2026-05-28 07:55:00,OANDA:BCOUSD,97.866,98.198,97.752,98.062,451.0
2026-05-28 08:00:00,OANDA:BCOUSD,98.068,98.072,97.814,97.922,521.0
2026-05-28 08:05:00,OANDA:BCOUSD,97.934,98.191,97.876,98.144,295.0
2026-05-28 08:10:00,OANDA:BCOUSD,98.15,98.342,98.15,98.248,416.0
2026-05-28 08:15:00,OANDA:BCOUSD,98.238,98.253,98.108,98.124,266.0
2026-05-28 08:20:00,OANDA:BCOUSD,98.129,98.252,98.035,98.17,191.0
2026-05-28 08:25:00,OANDA:BCOUSD,98.186,98.288,97.978,98.18,308.0
2026-05-28 08:30:00,OANDA:BCOUSD,98.184,98.288,98.184,98.252,291.0
2026-05-28 08:35:00,OANDA:BCOUSD,98.262,98.34,98.252,98.278,259.0
2026-05-28 08:40:00,OANDA:BCOUSD,98.272,98.396,98.164,98.308,357.0
2026-05-28 08:45:00,OANDA:BCOUSD,98.314,98.427,98.266,98.37,243.0
2026-05-28 08:50:00,OANDA:BCOUSD,98.375,98.412,98.266,98.281,261.0
