datetime,symbol,open,high,low,close,volume
2026-05-28 15:45:00,JAPAN225,65645.0,65660.0,65620.0,65620.0,23
2026-05-28 15:50:00,JAPAN225,65635.0,65680.0,65635.0,65660.0,25
2026-05-28 15:55:00,JAPAN225,65640.0,65670.0,65615.0,65620.0,11
2026-05-28 16:00:00,JAPAN225,65645.0,65675.0,65630.0,65675.0,6
2026-05-28 16:05:00,JAPAN225,65720.0,65735.0,65690.0,65690.0,39
2026-05-28 16:10:00,JAPAN225,65725.0,65725.0,65715.0,65715.0,4
2026-05-28 16:15:00,JAPAN225,65720.0,65795.0,65720.0,65755.0,26
2026-05-28 16:20:00,JAPAN225,65775.0,65840.0,65765.0,65840.0,13
2026-05-28 16:25:00,JAPAN225,65805.0,65820.0,65785.0,65795.0,14
2026-05-28 16:30:00,JAPAN225,65780.0,65780.0,65775.0,65775.0,3
2026-05-28 16:35:00,JAPAN225,65785.0,65785.0,65760.0,65785.0,3
2026-05-28 16:40:00,JAPAN225,65820.0,65830.0,65820.0,65830.0,9
2026-05-28 16:45:00,JAPAN225,65835.0,65835.0,65835.0,65835.0,3
2026-05-28 16:50:00,JAPAN225,65830.0,65830.0,65825.0,65825.0,2
2026-05-28 16:55:00,JAPAN225,65835.0,65875.0,65835.0,65875.0,9
2026-05-28 17:00:00,JAPAN225,65895.0,65900.0,65855.0,65855.0,8
2026-05-28 17:05:00,JAPAN225,65875.0,65875.0,65860.0,65870.0,7
2026-05-28 17:10:00,JAPAN225,65880.0,65880.0,65865.0,65870.0,14
2026-05-28 17:15:00,JAPAN225,65860.0,65860.0,65845.0,65850.0,7
2026-05-28 17:20:00,JAPAN225,65870.0,65895.0,65870.0,65890.0,7
2026-05-28 17:25:00,JAPAN225,65885.0,65885.0,65855.0,65875.0,5
2026-05-28 17:30:00,JAPAN225,65885.0,65885.0,65850.0,65850.0,15
2026-05-28 17:35:00,JAPAN225,65850.0,65870.0,65850.0,65870.0,30
2026-05-28 17:40:00,JAPAN225,65870.0,65870.0,65860.0,65860.0,3
2026-05-28 17:45:00,JAPAN225,65880.0,65890.0,65880.0,65885.0,21
2026-05-28 17:50:00,JAPAN225,65895.0,65930.0,65895.0,65900.0,31
2026-05-28 17:55:00,JAPAN225,65895.0,65900.0,65890.0,65890.0,16
2026-05-28 18:00:00,JAPAN225,65880.0,65885.0,65880.0,65885.0,12
2026-05-28 18:05:00,JAPAN225,65880.0,65880.0,65875.0,65875.0,3
2026-05-28 18:10:00,JAPAN225,65870.0,65870.0,65835.0,65840.0,5
2026-05-28 18:15:00,JAPAN225,65810.0,65855.0,65780.0,65785.0,93
2026-05-28 18:20:00,JAPAN225,65785.0,65810.0,65785.0,65810.0,2
2026-05-28 18:25:00,JAPAN225,65800.0,65800.0,65785.0,65785.0,4
2026-05-28 18:30:00,JAPAN225,65790.0,65790.0,65770.0,65770.0,2
2026-05-28 18:35:00,JAPAN225,65730.0,65730.0,65715.0,65715.0,2
2026-05-28 18:40:00,JAPAN225,65715.0,65730.0,65700.0,65730.0,12
2026-05-28 18:45:00,JAPAN225,65735.0,65735.0,65725.0,65725.0,4
2026-05-28 18:50:00,JAPAN225,65755.0,65775.0,65755.0,65775.0,19
2026-05-28 18:55:00,JAPAN225,65755.0,65755.0,65755.0,65755.0,1
2026-05-28 19:00:00,JAPAN225,65730.0,65750.0,65715.0,65745.0,9
2026-05-28 19:05:00,JAPAN225,65755.0,65760.0,65755.0,65760.0,3
2026-05-28 19:10:00,JAPAN225,65770.0,65770.0,65745.0,65745.0,4
2026-05-28 19:15:00,JAPAN225,65705.0,65705.0,65705.0,65705.0,1
2026-05-28 19:20:00,JAPAN225,65720.0,65725.0,65705.0,65710.0,9
2026-05-28 19:25:00,JAPAN225,65720.0,65720.0,65705.0,65710.0,18
2026-05-28 19:30:00,JAPAN225,65730.0,65730.0,65730.0,65730.0,1
2026-05-28 19:35:00,JAPAN225,65720.0,65750.0,65720.0,65750.0,5
2026-05-28 19:40:00,JAPAN225,65745.0,65745.0,65715.0,65715.0,24
2026-05-28 19:45:00,JAPAN225,65750.0,65780.0,65750.0,65770.0,12
2026-05-28 19:50:00,JAPAN225,65755.0,65765.0,65715.0,65730.0,31
2026-05-28 19:55:00,JAPAN225,65725.0,65760.0,65725.0,65745.0,18
2026-05-28 20:00:00,JAPAN225,65745.0,65755.0,65720.0,65720.0,11
2026-05-28 20:05:00,JAPAN225,65725.0,65750.0,65725.0,65750.0,5
2026-05-28 20:10:00,JAPAN225,65765.0,65770.0,65765.0,65765.0,3
2026-05-28 20:20:00,JAPAN225,65755.0,65765.0,65755.0,65765.0,2
2026-05-28 20:25:00,JAPAN225,65770.0,65820.0,65770.0,65820.0,9
2026-05-28 20:35:00,JAPAN225,65805.0,65825.0,65805.0,65825.0,2
2026-05-28 20:40:00,JAPAN225,65855.0,65860.0,65825.0,65825.0,10
2026-05-28 20:45:00,JAPAN225,65825.0,65830.0,65810.0,65815.0,9
2026-05-28 20:50:00,JAPAN225,65800.0,65800.0,65800.0,65800.0,2
2026-05-28 20:55:00,JAPAN225,65790.0,65815.0,65790.0,65815.0,9
2026-05-28 22:00:00,JAPAN225,65705.0,65835.0,65690.0,65800.0,0
2026-05-28 22:05:00,JAPAN225,65805.0,65805.0,65795.0,65795.0,3
2026-05-28 22:10:00,JAPAN225,65760.0,65775.0,65760.0,65775.0,2
2026-05-28 22:25:00,JAPAN225,65735.0,65735.0,65735.0,65735.0,1
2026-05-28 22:40:00,JAPAN225,65765.0,65765.0,65765.0,65765.0,1
2026-05-28 22:45:00,JAPAN225,65765.0,65765.0,65765.0,65765.0,1
2026-05-28 23:00:00,JAPAN225,65730.0,65730.0,65730.0,65730.0,1
2026-05-28 23:05:00,JAPAN225,65795.0,65795.0,65795.0,65795.0,2
